GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG 
73084,43748080,0,16.891,0.000,35.525860,-97.344367 
73086,459980223,15767158,177.599,6.088,34.472963,-96.970793 
73089,272622421,276854,105.260,0.107,35.268623,-97.792855 
73090,156286281,1407566,60.342,0.543,35.398904,-97.948406 
73092,146072738,3453795,56.399,1.334,35.123886,-98.100016 
73093,136573449,1261596,52.731,0.487,35.109788,-97.486697 
73095,180803468,3478087,69.809,1.343,34.898559,-97.296142 
73096,516377624,1197866,199.375,0.462,35.514052,-98.740993 
73097,2008810,0,0.776,0.000,35.400491,-97.644789 
73098,353070943,5346598,136.321,2.064,34.628309,-97.161761 
73099,314144081,6459019,121.292,2.494,35.527369,-97.782510 
73102,2052855,0,0.793,0.000,35.470749,-97.519001 
73103,3029509,0,1.170,0.000,35.489073,-97.518909 
73104,3926125,0,1.516,0.000,35.475232,-97.503918 
73105,11521924,15052,4.449,0.006,35.520032,-97.501254 
73106,8118082,0,3.134,0.000,35.481973,-97.536811 
73107,20283744,0,7.832,0.000,35.481599,-97.575603 
73108,19486613,0,7.524,0.000,35.450017,-97.567686 
73109,14013674,0,5.411,0.000,35.433058,-97.524547 
73110,27652697,0,10.677,0.000,35.461181,-97.397639 
73111,22317067,164724,8.617,0.064,35.519496,-97.477422 
73112,19959322,106363,7.706,0.041,35.518170,-97.575423 
73114,24324717,88242,9.392,0.034,35.578137,-97.517674 
73115,15343231,0,5.924,0.000,35.442343,-97.441523 
73116,14079792,2274260,5.436,0.878,35.546701,-97.564592 
73117,16801906,5368,6.487,0.002,35.474862,-97.462502 
73118,12872694,7266,4.970,0.003,35.517968,-97.528718 
73119,15729206,0,6.073,0.000,35.422007,-97.566126 
73120,28678272,6539020,11.073,2.525,35.581316,-97.573674 
73121,25996186,54943,10.037,0.021,35.520517,-97.439527 
73122,8581569,89704,3.313,0.035,35.520484,-97.613440 
73127,31437190,452183,12.138,0.175,35.477422,-97.653194 
73128,17124103,29410,6.612,0.011,35.458482,-97.662381 
73129,32593582,0,12.584,0.000,35.431478,-97.484281 
73130,25775219,0,9.952,0.000,35.458633,-97.345632 
73131,31138120,55281,12.022,0.021,35.576458,-97.469294 
73132,19359453,643086,7.475,0.248,35.553400,-97.633325 
73134,10697490,0,4.130,0.000,35.614168,-97.568447 
73135,30020787,85272,11.591,0.033,35.400268,-97.433076 
73139,11344105,4186,4.380,0.002,35.386377,-97.525689 
73141,27835435,36659,10.747,0.014,35.519962,-97.394475 
73142,25326166,423791,9.778,0.164,35.616598,-97.645321 
73145,15086942,0,5.825,0.000,35.419091,-97.394046 
73149,13589800,0,5.247,0.000,35.389409,-97.489328 
73150,49049949,254231,18.938,0.098,35.401238,-97.329876 
73151,7476709,34115,2.887,0.013,35.571681,-97.416560 
73159,31718508,191163,12.247,0.074,35.387855,-97.578835 
73160,58176581,864972,22.462,0.334,35.332438,-97.475217 
73162,18035303,394443,6.963,0.152,35.582011,-97.640928 
73165,103533853,11012366,39.975,4.252,35.355435,-97.365215 
73169,17217095,53059,6.648,0.020,35.382770,-97.642601 
73170,54290189,1278741,20.962,0.494,35.325574,-97.552465 
73173,42053454,689571,16.237,0.266,35.340805,-97.627491 
73179,31812340,66109,12.283,0.026,35.428391,-97.640843 
73401,851754349,33390046,328.864,12.892,34.203289,-97.115520 
73425,3578550,5324,1.382,0.002,34.455104,-97.558417 
73430,235866448,6897787,91.069,2.663,33.898323,-97.361382 
73432,153113245,1288368,59.117,0.497,34.251243,-96.413878 
73433,426177723,2304657,164.548,0.890,34.628170,-97.406715 
73434,256748298,4710514,99.131,1.819,34.618434,-97.578939 
73437,33500136,273770,12.934,0.106,34.367943,-97.412376 
73438,224620318,901642,86.726,0.348,34.281559,-97.503211 
73439,332079533,29509504,128.217,11.394,33.937903,-96.744103 
73440,30219684,8479000,11.668,3.274,33.944702,-96.896744 
73441,9553246,0,3.689,0.000,33.904470,-97.430574 
73442,208637448,773291,80.555,0.299,34.327013,-97.664593 
73443,136439402,236487,52.680,0.091,34.164985,-97.297643 
73444,105211234,381346,40.622,0.147,34.475095,-97.361366 
73446,597745363,29038322,230.791,11.212,34.089592,-96.777798 
73447,235232185,4639470,90.824,1.791,34.247252,-96.853450 
73448,555129959,20014260,214.337,7.728,33.948312,-97.106144 
73449,97401368,21383358,37.607,8.256,34.008689,-96.544119 
73450,243299940,1735440,93.939,0.670,34.263432,-96.533234 
73453,182953082,922797,70.639,0.356,34.040983,-97.232262 
73455,23511506,692652,9.078,0.267,34.229981,-96.760353 
73456,661130435,3717678,255.264,1.435,34.124547,-97.645662 
73458,272126846,4700759,105.069,1.815,34.352109,-97.256312 
73459,89960195,6749928,34.734,2.606,33.781032,-97.130460 
73460,415619864,28516960,160.472,11.010,34.275807,-96.651260 
73461,157316439,1291244,60.740,0.499,34.360797,-96.456915 
73463,527617315,1291947,203.714,0.499,34.107640,-97.435335 
73481,196226517,966420,75.763,0.373,34.439270,-97.522015 
73487,29758880,264270,11.490,0.102,34.484337,-97.448953 
73491,44846448,508085,17.315,0.196,34.473395,-97.637933 
73501,303899583,1128842,117.336,0.436,34.557945,-98.290973 
73503,218333581,1014686,84.299,0.392,34.682971,-98.491820 
73505,143116795,246279,55.258,0.095,34.572634,-98.479102 
73507,528623593,1529446,204.103,0.591,34.795717,-98.629094 
73520,27450238,134072,10.599,0.052,34.263009,-97.989868 
73521,476000078,623285,183.785,0.241,34.641313,-99.315940 
73526,212567705,114663,82.073,0.044,34.791644,-99.275969 
73527,211730257,363631,81.750,0.140,34.578229,-98.622288 
73528,223724093,1821329,86.380,0.703,34.398379,-98.633421 
73529,562310632,10767994,217.109,4.158,34.350658,-97.944725 
73530,346425640,6826487,133.756,2.636,34.255180,-99.022339 
73531,205728035,2209194,79.432,0.853,34.194637,-98.536922 
73532,364618590,768293,140.780,0.297,34.643206,-99.585884 
73533,859627241,12349072,331.904,4.768,34.505317,-97.865916 
73537,459303766,411868,177.338,0.159,34.486692,-99.664244 
73538,207200241,1269411,80.000,0.490,34.673992,-98.237715 
73539,186285327,1919068,71.925,0.741,34.457248,-99.280735 
73540,143614614,398012,55.450,0.154,34.467092,-98.560889 
73541,216238719,427773,83.490,0.165,34.788728,-98.180721 
73542,860070308,8219246,332.075,3.173,34.401795,-98.948196 
73543,179963442,714709,69.484,0.276,34.470062,-98.374021 
73544,333896357,487230,128.918,0.188,34.682536,-99.745682 
73546,349071985,3201006,134.777,1.236,34.222944,-98.723483 
73547,316400977,9817245,122.163,3.790,34.993064,-99.414089 
73548,131503017,13775950,50.774,5.319,34.286479,-98.108572 
73549,191769644,167312,74.043,0.065,34.644812,-99.152829 
73550,556507131,2832091,214.869,1.093,34.689605,-99.900320 
73551,28406974,30920,10.968,0.012,34.354051,-98.888948 
73552,295332520,1045098,114.029,0.404,34.642436,-98.761949 
73553,111807016,415175,43.169,0.160,34.326642,-98.722084 
73554,1051417465,1237520,405.955,0.478,34.893237,-99.616858 
73555,51360470,171745,19.830,0.066,34.501511,-98.965922 
73556,3733976,0,1.442,0.000,34.730084,-99.384051 
73557,6037507,182981,2.331,0.071,34.731987,-98.488973 
73559,271308834,9067575,104.753,3.501,34.731386,-98.963699 
73560,346745382,405416,133.879,0.157,34.539283,-99.446744 
73562,264286749,7440022,102.042,2.873,34.181006,-98.409240 
73564,493370579,15384062,190.491,5.940,34.848450,-98.999659 
73565,510483690,4470613,197.099,1.726,34.019909,-97.893975 
73566,287560341,653165,111.028,0.252,34.615969,-98.931114 
73567,11942909,36831,4.611,0.014,34.745916,-98.144111 
73568,236979167,4709506,91.498,1.818,34.252094,-98.213039 
73569,191978191,6107491,74.123,2.358,33.936131,-97.782013 
73570,320837191,1047207,123.876,0.404,34.514630,-99.114772 
73571,324267878,185604,125.201,0.072,34.931288,-99.900323 
73572,716005224,5461718,276.451,2.109,34.357391,-98.341341 
73573,553951957,25132780,213.882,9.704,34.165641,-97.938643 
73601,346656049,962583,133.845,0.372,35.489614,-98.963496 
73620,320394149,699051,123.705,0.270,35.622330,-99.025127 
73622,139779330,703319,53.969,0.272,35.386159,-98.996649 
73624,26189474,61834,10.112,0.024,35.341629,-99.177885 
73625,346353346,19965816,133.728,7.709,35.676706,-99.190504 
73626,299249925,9190683,115.541,3.549,35.421462,-99.278941 
73627,262460074,1306141,101.336,0.504,35.197014,-99.452704 
73628,961883005,6968615,371.385,2.691,35.630462,-99.699840 
73632,524359650,2876629,202.456,1.111,35.269560,-98.932044 
73638,352198145,518183,135.984,0.200,35.840371,-99.784713 
73639,382961162,996731,147.862,0.385,35.739089,-98.960620 
73641,110352249,80801,42.607,0.031,35.271211,-99.173707 
73642,251985909,1442088,97.292,0.557,35.822727,-99.909944 
73644,493967466,2144555,190.722,0.828,35.419594,-99.437791 
73645,742462243,419121,286.666,0.162,35.197482,-99.896396 
73646,297506325,534511,114.868,0.206,35.829574,-98.609606 
73647,279283484,2250536,107.832,0.869,35.435506,-99.159954 
73650,498366441,4178103,192.420,1.613,35.645945,-99.402948 
73651,541452134,2375850,209.056,0.917,35.014541,-99.075637 
73654,882146570,8068958,340.599,3.115,35.870929,-99.367422 
73655,408780198,10020482,157.831,3.869,34.982350,-99.263681 
73658,211910942,45715,81.819,0.018,35.949209,-98.741972 
73659,376344139,4515869,145.307,1.744,35.862816,-98.917268 
73660,326356412,1130442,126.007,0.436,35.617653,-99.917328 
73661,174608040,2329271,67.417,0.899,35.167199,-99.009351 
73662,1006755620,1608060,388.711,0.621,35.298362,-99.684321 
73663,350969994,956289,135.510,0.369,36.102944,-98.894969 
73664,338250127,1183688,130.599,0.457,35.185996,-99.247421 
73666,195727229,206728,75.571,0.080,35.472982,-99.920163 
73667,394826875,1929633,152.444,0.745,36.005902,-99.039900 
73669,356576317,342073,137.675,0.132,35.730713,-98.744834 
73673,324772996,618222,125.396,0.239,35.054415,-99.567517 
73701,375962431,448393,145.160,0.173,36.426744,-97.791989 
73703,293785577,242745,113.431,0.094,36.427053,-97.969332 
73705,1146027,0,0.442,0.000,36.338237,-97.902629 
73716,327045826,330465,126.273,0.128,36.499454,-98.524842 
73717,1702124570,2606753,657.194,1.006,36.848381,-98.764389 
73718,184930953,534137,71.402,0.206,36.224794,-98.166797 
73719,113725796,0,43.910,0.000,36.956781,-98.288439 
73720,149279121,42140,57.637,0.016,36.201132,-97.872750 
73722,438799966,559759,169.422,0.216,36.848080,-98.215556 
73724,396168286,33736877,152.961,13.026,36.052152,-98.663719 
73726,275332406,223394,106.306,0.086,36.587781,-98.497112 
73727,98156394,77311,37.898,0.030,36.499524,-98.041755 
73728,590981654,620667,228.179,0.240,36.746063,-98.370066 
73729,148117416,370365,57.188,0.143,36.422428,-98.476608 
73730,148491149,181426,57.333,0.070,36.320793,-97.539278 
73731,98059479,32200,37.861,0.012,36.644994,-98.603442 
73733,133458642,14028,51.529,0.005,36.254662,-97.687940 
73734,268678537,3659335,103.737,1.413,35.978388,-97.863019 
73735,91534665,136767,35.342,0.053,36.280361,-98.062871 
73736,143509430,530388,55.409,0.205,36.340239,-97.681730 
73737,839021371,2604703,323.948,1.006,36.299426,-98.640492 
73738,266255509,1067840,102.802,0.412,36.451015,-97.552000 
73739,125945134,296182,48.628,0.114,36.514327,-98.143749 
73741,274664265,518201,106.048,0.200,36.557445,-98.256726 
73742,603556546,3915996,233.034,1.512,36.095059,-97.934650 
73743,14390362,18842,5.556,0.007,36.577272,-98.012769 
73744,235623644,69587,90.975,0.027,35.947878,-98.306188 
73746,1322106,0,0.510,0.000,36.685124,-98.657624 
73747,108410424,497226,41.858,0.192,36.227890,-98.331843 
73749,204953387,2546551,79.133,0.983,36.716824,-98.154929 
73750,688242523,5329077,265.732,2.058,35.852627,-97.952374 
73753,168517851,80111,65.065,0.031,36.555251,-97.863739 
73754,94581957,116480,36.518,0.045,36.398190,-98.096146 
73755,191038024,131000,73.760,0.051,36.138233,-98.564734 
73756,213195775,1228004,82.315,0.474,35.979497,-98.130059 
73757,89741290,369298,34.649,0.143,36.286880,-97.458177 
73758,243634615,380981,94.068,0.147,36.950248,-98.081048 
73759,984261711,1150963,380.026,0.444,36.860105,-97.720424 
73760,154137309,855358,59.513,0.330,36.371004,-98.169059 
73761,262265517,768952,101.261,0.297,36.682910,-98.043453 
73762,486823878,5293273,187.964,2.044,35.713187,-97.964437 
73763,516206484,795750,199.308,0.307,36.093704,-98.325804 
73764,128824698,369742,49.739,0.143,35.854740,-98.201702 
73766,395621937,3149253,152.750,1.216,36.655593,-97.825727 
73768,339472053,1718932,131.071,0.664,36.354754,-98.292563 
73771,349756514,193318,135.042,0.075,36.875804,-97.973133 
73772,632870247,627868,244.353,0.242,35.863246,-98.430296 
73773,275346564,69231,106.312,0.027,36.265726,-97.920476 
73801,1242086486,7272852,479.572,2.808,36.485433,-99.412748 
73832,1186448820,181014,458.090,0.070,36.049393,-99.689049 
73834,1056635064,2240574,407.969,0.865,36.846523,-99.540299 
73835,359544758,725158,138.821,0.280,35.968551,-99.218586 
73838,372709435,309569,143.904,0.120,36.237873,-98.895489 
73840,448741516,82976,173.260,0.032,36.356148,-99.614847 
73841,97758219,0,37.745,0.000,36.558739,-99.624304 
73842,1129809209,6644705,436.222,2.566,36.818340,-99.198573 
73843,830089639,61207,320.499,0.024,36.398532,-99.814293 
73844,880282107,5802973,339.879,2.241,36.870963,-100.142214 
73848,1576401109,610429,608.652,0.236,36.660888,-100.012458 
73851,127302605,0,49.152,0.000,36.591412,-99.806525 
73852,1052636243,307370,406.425,0.119,36.479260,-99.120104 
73853,340858250,1571,131.606,0.001,36.241563,-99.147365 
73855,350038593,2600538,135.151,1.004,36.917876,-99.867740 
73857,163559234,16033,63.151,0.006,36.270809,-99.332734 
73858,643340395,626809,248.395,0.242,36.179173,-99.921531 
73859,488600580,225075,188.650,0.087,36.126415,-99.299640 
73860,875080168,2267477,337.870,0.875,36.537569,-98.837730 
73901,32291861,93688,12.468,0.036,36.740055,-101.017225 
73931,665120417,352540,256.804,0.136,36.608697,-100.797981 
73932,1439628095,609883,555.844,0.235,36.706920,-100.492472 
73933,2694597546,5467797,1040.390,2.111,36.740858,-102.579737 
73937,453782012,2055274,175.206,0.794,36.554897,-102.795910 
73938,513218163,141843,198.155,0.055,36.932374,-100.578761 
73939,861393848,4022096,332.586,1.553,36.776778,-101.789896 
73942,1614595887,6556450,623.399,2.531,36.738486,-101.506398 
73944,578727997,340765,223.448,0.132,36.594634,-101.107049 
73945,999530327,2954405,385.921,1.141,36.826905,-101.232916 
73946,465573929,6017921,179.759,2.324,36.935479,-102.804080 
73947,855299427,549458,330.233,0.212,36.820446,-102.149079 
73949,1360369990,5991904,525.242,2.313,36.581136,-101.915456 
73950,565079775,137997,218.179,0.053,36.854789,-100.894970 
73951,248222126,802925,95.839,0.310,36.942879,-101.062787 
74001,15542183,122085,6.001,0.047,36.493354,-96.082863 
74002,374192721,2643877,144.477,1.021,36.557219,-96.143009 
74003,315933969,2256017,121.983,0.871,36.728268,-96.067573 
74006,230026277,1402260,88.814,0.541,36.712435,-95.895038 
74008,205099723,8356318,79.189,3.226,35.924499,-95.877707 
74010,851243580,10924529,328.667,4.218,35.814546,-96.363831 
74011,61284051,5117665,23.662,1.976,35.981812,-95.809191 
74012,64143374,85525,24.766,0.033,36.051418,-95.805731 
74014,272592921,3862388,105.249,1.491,36.055628,-95.680816 
74015,147533934,1844935,56.963,0.712,36.180425,-95.702839 
74016,387955546,895536,149.790,0.346,36.545156,-95.451260 
74017,373900361,4474194,144.364,1.727,36.390927,-95.587689 
74019,285396340,2330960,110.192,0.900,36.284765,-95.603194 
74020,176584633,32339744,68.180,12.486,36.246194,-96.420750 
74021,178402172,743787,68.881,0.287,36.383819,-95.842017 
74022,306430565,23185654,118.314,8.952,36.944296,-95.987762 
74023,455832083,4385682,175.998,1.693,35.958944,-96.751382 
74026,6332565,72825,2.445,0.028,35.711744,-96.761978 
74027,238693599,428820,92.160,0.166,36.788597,-95.586008 
74028,263353596,4106638,101.681,1.586,35.786264,-96.520013 
74029,134116584,277085,51.783,0.107,36.822884,-95.889907 
74030,178587056,892710,68.953,0.345,35.986110,-96.558818 
74032,267261430,2930535,103.190,1.131,36.206930,-96.898778 
74033,30804794,0,11.894,0.000,35.945885,-96.007522 
74034,8347287,0,3.223,0.000,36.226279,-96.579091 
74035,624459494,19481747,241.105,7.522,36.421404,-96.387993 
74036,318498251,3247619,122.973,1.254,36.158045,-95.506549 
74037,37328911,3633800,14.413,1.403,35.998551,-95.979890 
74038,250875834,1469420,96.864,0.567,36.156966,-96.559316 
74039,169304836,2620801,65.369,1.012,35.901719,-96.236557 
74041,19289350,249769,7.448,0.096,35.941653,-96.055667 
74042,147804412,1499871,57.068,0.579,36.858607,-95.577942 
74044,209645446,28740973,80.945,11.097,36.096730,-96.382612 
74045,116069489,41328,44.815,0.016,36.221128,-96.708163 
74046,2234284,16776,0.863,0.006,35.750950,-96.559172 
74047,257494960,1058229,99.419,0.409,35.853233,-96.010833 
74048,540728620,3713852,208.776,1.434,36.695375,-95.658799 
74050,631817,0,0.244,0.000,36.072824,-96.064581 
74051,87155381,1117990,33.651,0.432,36.612997,-95.956681 
74052,37681169,711056,14.549,0.275,36.085423,-96.578090 
74053,102336927,625551,39.513,0.242,36.430563,-95.731724 
74054,73708968,15276025,28.459,5.898,36.281990,-96.353125 
74055,132330359,273827,51.093,0.106,36.276705,-95.819071 
74056,1692283362,18092226,653.394,6.985,36.795306,-96.330856 
74058,667149908,8562252,257.588,3.306,36.362625,-96.758594 
74059,299085702,3026663,115.478,1.169,35.971732,-97.067586 
74060,37495417,3750388,14.477,1.448,36.271975,-96.246207 
74061,237705058,1432478,91.778,0.553,36.533125,-95.892635 
74062,81608111,2687935,31.509,1.038,36.037717,-96.900950 
74063,351739807,19938620,135.808,7.698,36.150767,-96.199590 
74066,328321720,4101349,126.766,1.584,35.993142,-96.164294 
74068,1973980,9690,0.762,0.004,35.907253,-96.577983 
74070,488244031,26050154,188.512,10.058,36.400254,-96.083089 
74071,19416060,303373,7.497,0.117,35.783474,-96.296196 
74072,293143817,389635,113.183,0.150,36.951523,-95.534407 
74073,121306095,9084735,46.837,3.508,36.293084,-96.026176 
74074,341280069,6315624,131.769,2.438,36.078949,-97.074012 
74075,239766099,14985117,92.574,5.786,36.169201,-97.083236 
74078,626996,0,0.242,0.000,36.124101,-97.070460 
74079,454525566,7982188,175.493,3.082,35.746626,-96.655169 
74080,259330887,789538,100.128,0.305,36.542107,-95.749012 
74081,88223562,5544652,34.063,2.141,36.180517,-96.451507 
74082,197540,0,0.076,0.000,36.450476,-95.881557 
74083,270982914,520113,104.627,0.201,36.879210,-95.753383 
74084,157442725,116113,60.789,0.045,36.528853,-96.361515 
74085,241068417,1352371,93.077,0.522,36.110793,-96.722608 
74103,1477708,0,0.571,0.000,36.155599,-95.994556 
74104,7050965,0,2.722,0.000,36.146466,-95.954002 
74105,18877372,792782,7.289,0.306,36.097442,-95.961087 
74106,19614848,6586,7.573,0.003,36.191942,-95.985150 
74107,66624105,3231420,25.724,1.248,36.114847,-96.032320 
74108,21106610,19620,8.149,0.008,36.139944,-95.789657 
74110,15329016,6436,5.919,0.002,36.188283,-95.953083 
74112,17527568,29270,6.767,0.011,36.147036,-95.902328 
74114,12588145,273708,4.860,0.106,36.126943,-95.946695 
74115,40552678,1980396,15.657,0.765,36.199197,-95.908785 
74116,46546310,170461,17.972,0.066,36.188756,-95.842573 
